;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Simulation results - disaggregated. Individual dwelling simulations are listed below in sequential order (dwelling 1 first, then dwelling 2 etc.) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dwelling index;Date;Time;Occupancy;Activity;Lighting demand;Appliance demand;Casual thermal gains from occupants, lighting and appliances;Outdoor temperature;Outdoor global radiation (horizontal);Passive solar gains;Primary heating system thermal output;External building node temperature;Internal building node temperature;Hot water demand (litres);Hot water temperature in hot water tank;Space heating timer settings;Hot water heating timer settings;Heating system switched on;Hot water heating required;Emitter temperature;Radiation incident on PV array;PV output;Net dwelling electricity demand;Heat output from primary heating system to space;Heat output from primary heating system to hot water;Fuel flow rate (gas);Solar power incident on collector;Solar thermal collector control state;Solar thermal collector temperature;Heat gains to cylinder from solar thermal collector;Dwelling self-consumption;Space cooling timer settings;Cooling system switched on;Cooling output from cooling system to space;Cooler Emitter temperature;Heating Thermostat Set Point;Cooling Thermostat Set Point;Electricity used by cooling system;Electricity used by heating system
;;;;;Plight;Pa;θc;θo;Go;φs;φh;θb;θi;;θcyl;;;;;θem;Gi;Ppv;Pnet;φh, space;φh, water;mfuel;;;θcollector;φcollector;Pself;;;φh, space;θem;θem;θem;;
;;;;;W;W;W;°C;Wm-2;W;W;°C;°C;ltr.min-1;°C;;;;;°C;Wm-2;W;W;W;W;m3/h;W;;°C;W;kWh;;;W;°C;°C;°C;W;W
11;02/08/2015;10.47.00 AM;2;3;0;538;760,8;17,73381333;455,3992251;1218,215095;0;17,7120246;27,09637791;0;70,56117574;0;1;0;0;26,55578137;0;0;538;0;0;0;1324,122551;0;115,2020219;0;0;0;0;0;27,14300578;25;30;0;0
11;02/08/2015;10.48.00 AM;2;3;0;2521;1157,4;17,74310957;479,5825759;1282,906736;0;17,72343997;27,11124085;0;70,55372463;0;1;0;0;26,57416901;0;0;2521;0;0;0;1393,950956;0;117,4560886;0;0;0;0;0;27,09637791;25;30;0;0
11;02/08/2015;10.49.00 AM;2;3;0;2521;1157,4;17,74912829;423,8142572;1133,723768;0;17,73485414;27,10592387;0;70,54627735;0;1;0;0;26,59243676;0;0;2521;0;0;0;1231,440496;0;119,161696;0;0;0;0;0;27,11124085;25;30;0;0
11;02/08/2015;10.50.00 AM;2;3;0;2521;1157,4;17,75374088;399,9908737;1069,995058;0;17,74624123;27,09352136;0;70,53883043;0;1;0;0;26,6099023;0;0;2521;0;0;0;1161,842576;0;120,6109083;0;0;0;0;0;27,10592387;25;30;0;0
11;02/08/2015;10.51.00 AM;2;3;0;2521;1157,4;17,75233224;296,1113341;792,1122329;0;17,75758669;27,04661979;0;70,53138267;0;1;0;0;26,62635193;0;0;2521;0;0;0;859,8389878;0;121,1172471;0;0;0;0;0;27,09352136;25;30;0;0
11;02/08/2015;10.52.00 AM;2;3;0;2521;1157,4;17,74816767;248,1881705;663,9154375;0;17,76884601;26,98634624;0;70,52392813;0;1;0;0;26,64064676;0;0;2521;0;0;0;720,4662431;0;121,1929708;0;0;0;0;0;27,04661979;25;30;0;0
11;02/08/2015;10.53.00 AM;2;3;0;2521;1157,4;17,74356621;240,2700112;642,7339757;0;17,78000273;26,92667756;0;70,51646455;0;1;0;0;26,65240524;0;0;2521;0;0;0;697,2814974;0;121,1971905;0;0;0;0;0;26,98634624;25;30;0;0
11;02/08/2015;10.54.00 AM;2;3;0;2521;1157,4;17,73898992;240,3540009;642,9586525;0;17,79105784;26,87009224;0;70,50899201;0;1;0;0;26,66173423;0;0;2521;0;0;0;697,3350518;0;121,2013125;0;0;0;0;0;26,92667756;25;30;0;0
11;02/08/2015;10.55.00 AM;2;3;0;2521;1157,4;17,73443842;240,4340681;643,172836;0;17,80201532;26,81638676;0;70,50151106;0;1;0;0;26,66882124;0;0;2521;0;0;0;697,3860621;0;121,2053327;0;0;0;0;0;26,87009224;25;30;0;0
11;02/08/2015;10.56.00 AM;2;3;0;2521;1157,4;17,73036934;248,527218;664,8224059;0;17,81287937;26,76816451;0;70,49402218;0;1;0;0;26,67384048;0;0;2521;0;0;0;720,6823482;0;121,2786081;0;0;0;0;0;26,81638676;25;30;0;0
11;02/08/2015;10.57.00 AM;2;3;0;2423;1059,4;17,72860809;288,6989134;772,2836466;0;17,82365914;26,72355895;0;70,48652632;0;1;0;0;26,67704878;0;0;2423;0;0;0;836,9765512;0;121,6965933;0;0;0;0;0;26,76816451;25;30;0;0
11;02/08/2015;10.58.00 AM;2;3;0;2521;1157,4;17,7273155;296,8025513;793,9612724;0;17,83435967;26,69657439;0;70,4790241;0;1;0;0;26,67863075;0;0;2521;0;0;0;860,2794155;0;122,1718279;0;0;0;0;0;26,72355895;25;30;0;0
11;02/08/2015;10.59.00 AM;2;3;0;2521;1157,4;17,72831002;337,0011089;901,4943708;0;17,84500481;26,68465342;0;70,47151853;0;1;0;0;26,67924108;0;0;2521;0;0;0;976,590588;0;122,9801078;0;0;0;0;0;26,69657439;25;30;0;0
11;02/08/2015;11.00.00 AM;2;3;0;2625;1261,4;17,72885048;329,059861;880,2511461;0;17,85561249;26,68398433;0;70,46401221;0;1;0;0;26,67942518;0;0;2625;0;0;0;953,3908037;0;123,695406;0;0;0;0;0;26,68465342;25;30;0;0
11;02/08/2015;11.01.00 AM;2;3;0;2625;1261,4;17,72803207;305,0538752;816,0339655;0;17,86619509;26,67525161;0;70,45650707;0;1;0;0;26,67958025;0;0;2625;0;0;0;883,6758338;0;124,1815704;0;0;0;0;0;26,68398433;25;30;0;0
11;02/08/2015;11.02.00 AM;2;3;0;2625;1261,4;17,72676823;297,090973;794,7328145;0;17,87674244;26,66461057;0;70,44900171;1;1;0;0;26,67943302;0;0;2625;0;0;0;860,4622252;0;124,5840238;0;0;0;0;0;26,67525161;25;30;0;0
11;02/08/2015;11.03.00 AM;2;3;0;2625;1261,4;17,7241577;273,0576321;730,4424577;0;17,88725096;26,64652296;0;70,44149581;1;1;0;0;26,67892885;0;0;2625;0;0;0;790,7298441;0;124,7664149;0;0;0;0;0;26,66461057;25;30;0;0
11;02/08/2015;11.04.00 AM;2;3;0;2625;1261,4;17,72246323;289,1734824;773,5531417;0;17,89771261;26,63518703;0;70,4339881;1;1;0;0;26,67782661;0;0;2625;0;0;0;837,2772058;0;125,0821674;0;0;0;0;0;26,64652296;25;30;0;0
11;02/08/2015;11.05.00 AM;2;3;0;2527;1163,4;17,72077882;289,222396;773,6839881;0;17,9081357;26,6119781;0;70,42647974;1;1;0;0;26,67637628;0;0;2527;0;0;0;837,3080153;0;125,3885354;0;0;0;0;0;26,63518703;25;30;0;0
11;02/08/2015;11.06.00 AM;2;3;0;2527;1163,4;17,71910413;289,2665856;773,8021975;0;17,91850592;26,59027631;0;70,41896868;1;1;0;0;26,67418587;0;0;2527;0;0;0;837,3357942;0;125,6857733;0;0;0;0;0;26,6119781;25;30;0;0
11;02/08/2015;11.07.00 AM;2;3;0;2535;1171,4;17,71699061;281,2697711;752,4103294;0;17,92882478;26,56806656;0;70,41145519;1;1;0;0;26,6713318;0;0;2535;0;0;0;814,1005287;0;125,9047322;0;0;0;0;0;26,59027631;25;30;0;0
11;02/08/2015;11.08.00 AM;2;3;0;2535;1171,4;17,71533537;289,3407891;774,0006954;0;17,93909223;26,54988616;0;70,40393918;1;1;0;0;26,66781938;0;0;2535;0;0;0;837,3822651;0;126,1865194;0;0;0;0;0;26,56806656;25;30;0;0
11;02/08/2015;11.09.00 AM;2;3;0;552;774,8;17,71502818;313,4850349;838,5877281;0;17,94931463;26,49006918;3;68,9467268;1;1;0;0;26,66380805;0;0;552;0;0;0;907,1843724;0;126,6680463;0;0;0;0;0;26,54988616;25;30;0;0
11;02/08/2015;11.10.00 AM;3;3;0;572;921,8;17,71383279;297,4348667;795,652747;0;17,95944066;26,44684242;0;69,77063552;1;1;0;0;26,65789856;0;0;572;0;0;0;860,6781998;1;100,0596922;7272,886252;0;0;0;0;26,49006918;25;30;0;0
11;02/08/2015;11.11.00 AM;3;3;0;572;921,8;17,71219907;289,416644;774,2036108;0;17,96949024;26,40289133;0;70,199371;1;1;0;0;26,65071978;0;0;572;0;0;0;837,4292687;1;86,92378306;3816,421145;0;0;0;0;26,44684242;25;30;0;0
11;02/08/2015;11.12.00 AM;3;3;0;552;921,8;17,71057318;289,4324732;774,2459549;0;17,97946266;26,36117882;0;70,19186303;1;1;0;0;26,64229024;0;0;552;0;0;0;837,4388854;0;88,24211233;0;0;0;0;0;26,40289133;25;30;0;0
11;02/08/2015;11.13.00 AM;3;3;0;552;921,8;17,7116113;337,6841697;903,3215918;0;17,98936347;26,33803763;0;70,1843492;1;1;0;0;26,63272863;0;0;552;0;0;0;977,0197238;0;89,94617092;0;0;0;0;0;26,36117882;25;30;0;0
11;02/08/2015;11.14.00 AM;3;3;0;552;921,8;17,71220361;329,6513275;881,8333479;0;17,9992149;26,31305804;0;70,17683269;1;1;0;0;26,62270513;0;0;552;0;0;0;953,7614126;0;91,54075403;0;0;0;0;0;26,33803763;25;30;0;0
11;02/08/2015;11.15.00 AM;3;3;0;552;921,8;17,71235263;321,6128771;860,3301016;0;18,00901441;26,28662183;0;70,16931319;1;1;0;0;26,61217291;0;0;552;0;0;0;930,499543;0;93,0279539;0;0;0;0;0;26,31305804;25;30;0;0
11;02/08/2015;11.16.00 AM;3;3;0;552;921,8;17,71206087;313,5692124;838,812907;0;18,01875988;26,25877689;0;70,16179044;1;1;0;0;26,60109975;0;0;552;0;0;0;907,2343672;0;94,40990485;0;0;0;0;0;26,28662183;25;30;0;0
11;02/08/2015;11.17.00 AM;3;3;0;552;921,8;17,71133087;305,5207275;817,2828183;0;18,0284493;26,22957385;3,54;68,4504823;1;1;0;0;26,58945611;0;0;552;0;0;0;883,9661369;0;95,68877388;0;0;0;0;0;26,25877689;25;30;0;0
11;02/08/2015;11.18.00 AM;3;3;0;572;921,8;17,72593587;586,895963;1569,97527;0;18,03809645;26,29819083;1,46;68,1527742;1;1;0;0;26,57721522;0;0;572;0;0;0;1698,128178;1;86,6540635;3432,024739;0;0;0;0;26,22957385;25;30;0;0
11;02/08/2015;11.19.00 AM;3;3;0;572;921,8;17,74091486;594,9001312;1591,38681;0;18,04782045;26,36520475;0;68,41201769;1;1;0;0;26,56772459;0;0;572;0;0;0;1721,366458;1;81,98224624;2331,162452;0;0;0;0;26,29819083;25;30;0;0
11;02/08/2015;11.20.00 AM;3;3;0;572;921,8;17,75582873;594,8549099;1591,26584;0;18,05761913;26,42957519;2;67,66562867;1;1;0;0;26,56083616;0;0;572;0;0;0;1721,33649;1;79,71784756;1709,848797;0;0;0;0;26,36520475;25;30;0;0
11;02/08/2015;11.21.00 AM;3;3;0;572;921,8;17,77067735;594,7999709;1591,118876;0;18,06748905;26,49126723;0;67,83211159;1;1;0;0;26,5563715;0;0;572;0;0;0;1721,300303;1;78,21206464;1518,57958;0;0;0;0;26,42957519;25;30;0;0
11;02/08/2015;11.22.00 AM;3;3;0;572;921,8;17,78502632;586,6983516;1569,44665;0;18,07742631;26,54783787;0;67,97449591;1;1;0;0;26,55415707;0;0;572;0;0;0;1697,997652;1;77,45020886;1307,874085;0;0;0;0;26,49126723;25;30;0;0
11;02/08/2015;11.23.00 AM;3;3;0;572;921,8;17,7897786;409,8338942;1096,325617;0;18,08741496;26,54157603;0;68,10384446;1;1;0;0;26,55394213;0;0;572;0;0;0;1186,238816;1;75,60019797;1193,939832;0;0;0;0;26,54783787;25;30;0;0
11;02/08/2015;11.24.00 AM;3;3;0;572;921,8;17,79450803;409,7759441;1096,170598;0;18,09737866;26,53686071;0;68,20466699;1;1;0;0;26,55352152;0;0;572;0;0;0;1186,201009;1;74,71329489;944,5405416;0;0;0;0;26,54157603;25;30;0;0
11;02/08/2015;11.25.00 AM;3;3;0;583;932,8;17,79964581;417,7448556;1117,487824;0;18,10731973;26,53680612;0;68,29124818;1;1;0;0;26,55295482;0;0;583;0;0;0;1209,416929;1;74,3753782;820,0871142;0;0;0;0;26,53686071;25;30;0;0
11;02/08/2015;11.26.00 AM;3;3;0;583;932,8;17,8038976;401,6078091;1074,320439;0;18,117243;26,53146106;0;68,37170175;1;1;0;0;26,55240555;0;0;583;0;0;0;1162,855411;1;74,10383149;766,6003819;0;0;0;0;26,53680612;25;30;0;0
11;02/08/2015;11.27.00 AM;3;3;0;583;932,8;17,80726883;385,4700607;1031,151176;0;18,12714121;26,52120439;0;68,44707181;1;1;0;0;26,55169315;0;0;583;0;0;0;1116,293489;1;73,86339687;722,2483467;0;0;0;0;26,53146106;25;30;0;0
11;02/08/2015;11.28.00 AM;3;3;0;583;932,8;17,81062194;385,3903293;1030,937891;0;18,13700844;26,51175741;0;68,5178796;1;1;0;0;26,55065612;0;0;583;0;0;0;1116,241739;1;73,77526811;682,4569574;0;0;0;0;26,52120439;25;30;0;0
11;02/08/2015;11.29.00 AM;3;3;0;394;743,8;17,81438421;393,3314773;1052,180848;0;18,14684615;26,48147466;0;68,58638494;1;1;0;0;26,54933303;0;0;394;0;0;0;1139,439815;1;73,83242732;662,4309521;0;0;0;0;26,51175741;25;30;0;0
11;02/08/2015;11.30.00 AM;3;3;0;394;743,8;17,81897913;409,2877366;1094,864619;0;18,15662996;26,45861662;0;68,65470997;1;1;0;0;26,54702492;0;0;394;0;0;0;1185,883975;1;74,03233749;661,0013394;0;0;0;0;26,48147466;25;30;0;0
11;02/08/2015;11.31.00 AM;3;3;0;394;743,8;17,82184747;377,0901853;1008,734602;0;18,16636727;26,42587067;0;68,72491419;1;1;0;0;26,54401784;0;0;394;0;0;0;1092,8109;1;73,88908281;677,5810676;0;0;0;0;26,45861662;25;30;0;0
11;02/08/2015;11.32.00 AM;3;3;0;394;743,8;17,82512324;385,0084862;1029,916442;0;18,17604659;26,39770487;0;68,79202695;0;1;0;0;26,53999923;0;0;394;0;0;0;1115,994243;1;73,91765722;650,6852459;0;0;0;0;26,42587067;25;30;0;0
11;02/08/2015;11.33.00 AM;3;3;0;394;743,8;17,82753262;368,8599183;986,7182369;0;18,18567276;26,36541613;0;68,85856843;0;1;0;0;26,53515928;0;0;394;0;0;0;1069,425473;1;73,82474926;645,8294133;0;0;0;0;26,39770487;25;30;0;0
11;02/08/2015;11.34.00 AM;3;3;0;394;743,8;17,82992628;368,7473493;986,4171094;0;18,19524085;26,3348149;0;68,92279689;0;1;0;0;26,52938571;0;0;394;0;0;0;1069,352571;1;73,80801921;625,7387847;0;0;0;0;26,36541613;25;30;0;0
11;02/08/2015;11.35.00 AM;3;3;0;394;743,8;17,83019598;328,5604177;878,9151111;0;18,20475095;26,2919556;0;68,9858433;0;1;0;0;26,52276765;0;0;394;0;0;0;953,0501475;1;73,48247517;615,5380118;0;0;0;0;26,3348149;25;30;0;0
11;02/08/2015;11.36.00 AM;3;3;0;394;743,8;17,83045875;328,4493572;878,6180187;0;18,21418828;26,25134124;0;69,04327584;0;1;0;0;26,5149169;0;0;394;0;0;0;952,9782248;1;73,34483298;566,5756155;0;0;0;0;26,2919556;25;30;0;0
11;02/08/2015;11.37.00 AM;3;3;0;394;743,8;17,83239279;360,365418;963,995035;0;18,22355741;26,22364167;0;69,09788251;0;1;0;0;26,50595174;0;0;394;0;0;0;1045,868954;1;73,57823044;541,9961993;0;0;0;0;26,25134124;25;30;0;0
11;02/08/2015;11.38.00 AM;3;3;0;394;743,8;17,83431205;360,2317587;963,6374898;0;18,23287414;26,19710612;0;69,15504965;0;1;0;0;26,49634936;0;0;394;0;0;0;1045,782379;1;73,72312892;564,5238395;0;0;0;0;26,22364167;25;30;0;0
11;02/08/2015;11.39.00 AM;3;3;0;394;743,8;17,83579869;352,0901724;941,8583502;0;18,24213956;26,16910296;0;69,21346577;0;1;0;0;26,48617102;0;0;394;0;0;0;1022,45438;1;73,75451327;575,5779881;0;0;0;0;26,19710612;25;30;0;0
11;02/08/2015;11.40.00 AM;3;3;0;517;866,8;17,83685537;343,9491742;920,0807837;0;18,25135159;26,15552523;0;69,27147782;0;1;0;0;26,47538639;0;0;517;0;0;0;999,1267409;1;73,72829143;572,1719849;0;0;0;0;26,16910296;25;30;0;0
11;02/08/2015;11.41.00 AM;3;3;0;517;866,8;17,83623795;311,8227901;834,1411424;0;18,26052616;26,1314546;0;69,32826463;0;1;0;0;26,46450676;0;0;517;0;0;0;906,0997344;1;73,46439663;561,5585151;0;0;0;0;26,15552523;25;30;0;0
11;02/08/2015;11.42.00 AM;3;3;0;517;866,8;17,84141997;423,5740867;1133,081301;0;18,26965641;26,14716387;0;69,38041976;0;1;0;0;26,45317846;0;0;517;0;0;0;1231,246297;1;74,32571215;521,1526323;0;0;0;0;26,1314546;25;30;0;0
11;02/08/2015;11.43.00 AM;3;3;0;517;866,8;17,84533069;399,4170655;1068,460093;0;18,27878944;26,15345394;0;69,44422056;0;1;0;0;26,4427698;0;0;517;0;0;0;1161,435628;1;74,58329975;623,1068411;0;0;0;0;26,14716387;25;30;0;0
11;02/08/2015;11.44.00 AM;3;3;0;517;866,8;17,84921613;399,2294231;1067,958141;0;18,28791379;26,15973192;0;69,51080202;0;1;0;0;26,43292912;0;0;517;0;0;0;1161,313873;1;74,74478026;647,5239777;0;0;0;0;26,15345394;25;30;0;0
11;02/08/2015;11.45.00 AM;3;3;0;517;866,8;17,85595676;454,9002099;1216,880205;0;18,2970323;26,1850564;0;69,5787397;0;1;0;0;26,4236367;0;0;517;0;0;0;1323,754139;1;75,34331693;659,4812574;0;0;0;0;26,15973192;25;30;0;0
11;02/08/2015;11.46.00 AM;3;3;0;517;866,8;17,86553234;510,5083082;1365,634575;0;18,30617093;26,2282967;0;69,65431069;0;1;0;0;26,41552172;0;0;517;0;0;0;1486,153634;1;76,1663179;726,3367306;0;0;0;0;26,1850564;25;30;0;0
11;02/08/2015;11.47.00 AM;3;3;0;517;866,8;17,87546586;518,2156969;1386,252215;0;18,31535172;26,2722493;0;69,74063914;0;1;0;0;26,40915352;0;0;517;0;0;0;1509,199801;1;76,69206667;820,5129079;0;0;0;0;26,2282967;25;30;0;0
11;02/08/2015;11.48.00 AM;3;3;0;517;866,8;17,88697965;549,8110529;1470,77133;0;18,32457703;26,3253774;0;69,83328797;0;1;0;0;26,40449692;0;0;517;0;0;0;1601,881958;1;77,27829925;875,8798693;0;0;0;0;26,2722493;25;30;0;0
11;02/08/2015;11.49.00 AM;3;3;0;517;866,8;17,89883989;557,471127;1491,262401;0;18,33385822;26,37895168;0;69,93303763;0;1;0;0;26,40180578;0;0;517;0;0;0;1624,897163;1;77,69057685;938,0714213;0;0;0;0;26,3253774;25;30;0;0
11;02/08/2015;11.50.00 AM;3;3;0;2424;2201,7;17,91266914;596,9505462;1596,87177;0;18,34319768;26,61549056;0;70,03727978;0;1;0;0;26,40102843;0;0;2424;0;0;0;1740,739991;1;78,29403769;977,4499407;0;0;0;0;26,37895168;25;30;0;0
11;02/08/2015;11.51.00 AM;3;3;0;2404;2201,7;17,92602088;588,6461977;1574,657233;0;18,35281676;26,8364136;0;70,02983605;0;1;0;0;26,40832306;0;0;2404;0;0;0;1717,305437;0;82,43506207;0;0;0;0;0;26,61549056;25;30;0;0
11;02/08/2015;11.52.00 AM;3;3;0;2404;2201,7;17,94091946;620,0911498;1658,77401;0;18,36269745;27,05916199;0;70,02243146;0;1;0;0;26,42288396;0;0;2404;0;0;0;1809,889187;0;86,76166694;0;0;0;0;0;26,8364136;25;30;0;0
11;02/08/2015;11.53.00 AM;3;3;0;2404;2201,7;17,95533697;611,7623266;1636,494003;0;18,3728409;27,2698143;0;70,01506633;0;1;0;0;26,44452607;0;0;2404;0;0;0;1786,43837;0;90,92040915;0;0;0;0;0;27,05916199;25;30;0;0
11;02/08/2015;11.54.00 AM;3;3;0;2404;2201,7;17,96887402;595,4936016;1592,974372;0;18,38323098;27,46646715;0;70,00773857;0;1;0;0;26,4725971;0;0;2404;0;0;0;1739,790182;0;94,84278927;0;0;0;0;0;27,2698143;25;30;0;0
11;02/08/2015;11.55.00 AM;3;3;0;2404;2201,7;17,97993161;547,4967057;1464,580339;0;18,39384768;27,63893413;0;70,00044578;0;1;0;0;26,5064022;0;0;2404;0;0;0;1600,373562;0;98,254776;0;0;0;0;0;27,46646715;25;30;0;0
11;02/08/2015;11.56.00 AM;3;3;0;2404;2201,7;17,99292832;586,7775182;1569,658424;0;18,4046631;27,81848193;0;69,99318381;0;1;0;0;26,5449237;0;0;2404;0;0;0;1716,085907;0;101,9276362;0;0;0;0;0;27,63893413;25;30;0;0
11;02/08/2015;11.57.00 AM;3;3;0;2424;2201,7;18,00505614;570,5271338;1526,187855;0;18,41568452;27,98530516;0;70,44580998;0;1;0;0;26,588242;0;0;2424;0;0;0;1669,449121;1;90,46554956;4023,741006;0;0;0;0;27,81848193;25;30;0;0
11;02/08/2015;11.58.00 AM;3;3;0;2281;2078,7;18,01831087;593,8815843;1588,662147;0;18,42689718;28,13821886;0;70,43853103;0;1;0;0;26,63576116;0;0;2281;0;0;0;1738,736201;0;94,39677949;0;0;0;0;0;27,98530516;25;30;0;0
11;02/08/2015;11.59.00 AM;3;3;0;2281;2078,7;18,03268379;617,1925894;1651,02022;0;18,43828489;28,29359435;0;70,43127955;0;1;0;0;26,68686516;0;0;2281;0;0;0;1807,994598;0;98,44033088;0;0;0;0;0;28,13821886;25;30;0;0
11;02/08/2015;12.00.00 PM;3;3;0;2177;1974,7;18,04658257;608,8313949;1628,653618;0;18,44984978;28,4268814;0;70,42405595;0;1;0;0;26,74151581;0;0;2177;0;0;0;1784,521117;0;102,3140347;0;0;0;0;0;28,29359435;25;30;0;0
11;02/08/2015;12.01.00 PM;3;3;0;2177;1974,7;18,06040488;608,3730291;1627,427467;0;18,46156459;28,55553231;0;70,41685643;0;1;0;0;26,79884117;0;0;2177;0;0;0;1784,220297;0;106,088539;0;0;0;0;0;28,4268814;25;30;0;0
11;02/08/2015;12.02.00 PM;3;3;0;2177;1974,7;18,08045124;734,2226518;1964,081334;0;18,47342956;28,72292062;0;70,4096802;1;1;0;0;26,85859257;0;0;2177;0;0;0;2154,595866;0;110,8697691;0;0;0;0;0;28,55553231;25;30;0;0
11;02/08/2015;12.03.00 PM;3;3;0;2177;1974,7;18,10117733;749,4224857;2004,74163;0;18,48549205;28,88871727;0;70,4025339;1;1;0;0;26,92200509;0;0;2177;0;0;0;2200,543398;0;115,6600511;0;0;0;0;0;28,72292062;25;30;0;0
11;02/08/2015;12.04.00 PM;3;3;0;2177;1974,7;18,12296906;772,467372;2066,387822;0;18,49775074;29,05634976;0;70,39541725;1;1;0;0;26,98890006;0;0;2177;0;0;0;2269,625479;0;120,5241754;0;0;0;0;0;28,88871727;25;30;0;0
11;02/08/2015;12.05.00 PM;3;3;0;2177;1974,7;18,14425545;763,9578858;2043,624532;0;18,51020692;29,21488931;0;70,38833055;1;1;0;0;27,05922148;0;0;2177;0;0;0;2246,052863;0;125,1795813;0;0;0;0;0;29,05634976;25;30;0;0
11;02/08/2015;12.06.00 PM;3;3;0;2177;1974,7;18,16581845;771,1875773;2062,964309;0;18,52284941;29,37035024;0;70,38127225;1;1;0;0;27,13254352;0;0;2177;0;0;0;2268,781927;0;129,7664909;0;0;0;0;0;29,21488931;25;30;0;0
11;02/08/2015;12.07.00 PM;3;3;0;2177;1974,7;18,18610145;746,9412776;1998,104277;0;18,53567278;29,51199841;0;70,3742418;1;1;0;0;27,20865939;0;0;2177;0;0;0;2198,907904;0;134,0069393;0;0;0;0;0;29,37035024;25;30;0;0
11;02/08/2015;12.08.00 PM;3;3;0;2177;1974,7;18,20743733;769,8577129;2059,406857;0;18,54866091;29,65684;0;70,36723685;1;1;0;0;27,28700426;0;0;2177;0;0;0;2267,903549;0;138,3224143;0;0;0;0;0;29,51199841;25;30;0;0
11;02/08/2015;12.09.00 PM;3;3;0;2919;2419,9;18,22943116;784,8714691;2099,569386;0;18,56181799;29,85897106;0;70,36025792;1;1;0;0;27,36761092;0;0;2919;0;0;0;2313,725767;0;142,6382607;0;0;0;0;0;29,65684;25;30;0;0
11;02/08/2015;12.10.00 PM;3;3;0;1012;1085;18,25130678;784,1611141;2097,669152;0;18,57521302;29,88107925;0;70,35331484;1;1;0;0;27,45235106;0;0;1012;0;0;0;2313,255295;0;146,8131204;0;0;0;0;0;29,85897106;25;30;0;0
11;02/08/2015;12.11.00 PM;3;3;0;1012;1085;18,27306425;783,438045;2095,734907;0;18,58862695;29,90610756;0;70,34637675;1;1;0;0;27,53496086;0;0;1012;0;0;0;2312,775858;0;150,8484535;0;0;0;0;0;29,88107925;25;30;0;0
11;02/08/2015;12.12.00 PM;3;3;0;447;675,2;18,2947036;782,7022771;2093,766692;0;18,60206319;29,87848172;0;70,33944413;1;1;0;0;27,61561211;0;0;447;0;0;0;2312,287434;0;154,7459792;0;0;0;0;0;29,90610756;25;30;0;0
11;02/08/2015;12.13.00 PM;3;3;0;447;675,2;18,3162249;781,9538262;2091,764549;0;18,61545767;29,85394563;0;70,33250796;1;1;0;0;27,69258046;0;0;447;0;0;0;2311,790002;0;158,5076523;0;0;0;0;0;29,87848172;25;30;0;0
11;02/08/2015;12.14.00 PM;3;3;0;270;639,8;18,33762817;781,1927081;2089,728521;0;18,62881414;29,82692196;0;70,32556878;1;1;0;0;27,76609628;0;0;270;0;0;0;2311,283539;0;162,1356403;0;0;0;0;0;29,85394563;25;30;0;0
11;02/08/2015;12.15.00 PM;3;3;0;270;639,8;18,35891349;780,4189391;2087,658651;0;18,64212952;29,8021062;0;70,31862616;1;1;0;0;27,83619239;0;0;270;0;0;0;2310,768024;0;165,6323004;0;0;0;0;0;29,82692196;25;30;0;0
11;02/08/2015;12.16.00 PM;3;3;0;270;639,8;18,38008088;779,6325357;2085,554984;0;18,65540649;29,77928677;0;70,31168047;1;1;0;0;27,90306021;0;0;270;0;0;0;2310,243432;0;169,0001576;0;0;0;0;0;29,8021062;25;30;0;0
11;02/08/2015;12.17.00 PM;3;3;40;270;679,8;18,40113041;778,8335146;2083,417564;0;18,66864741;29,76347558;0;70,30473206;1;1;0;0;27,96687744;0;0;310;0;0;0;2309,709741;0;172,2418831;0;0;0;0;0;29,77928677;25;30;0;0
11;02/08/2015;12.18.00 PM;3;3;40;270;679,8;18,42206212;778,0218928;2081,246436;0;18,68186077;29,74911435;0;70,29778213;1;1;0;0;28,02798622;0;0;310;0;0;0;2309,166925;0;175,3602744;0;0;0;0;0;29,76347558;25;30;0;0
11;02/08/2015;12.19.00 PM;3;3;40;270;679,8;18,44287607;777,1976878;2079,041647;0;18,69504826;29,73618909;0;70,29083093;1;1;0;0;28,08652799;0;0;310;0;0;0;2308,614962;0;178,3582354;0;0;0;0;0;29,74911435;25;30;0;0
11;02/08/2015;12.20.00 PM;3;3;40;270;679,8;18,4635723;776,360917;2076,803245;0;18,70821156;29,72460357;0;70,2838787;1;1;0;0;28,14263892;0;0;310;0;0;0;2308,053826;0;181,2387583;0;0;0;0;0;29,73618909;25;30;0;0
11;02/08/2015;12.21.00 PM;3;3;40;270;679,8;18,48415086;775,5115984;2074,531276;0;18,72135224;29,71426859;0;70,27692568;1;1;0;0;28,19644724;0;0;310;0;0;0;2307,483492;0;184,0049058;0;0;0;0;0;29,72460357;25;30;0;0
11;02/08/2015;12.22.00 PM;3;3;40;270;679,8;18,50461181;774,64975;2072,22579;0;18,73447174;29,70510021;0;70,26997209;1;1;0;0;28,24807381;0;0;310;0;0;0;2306,903934;0;186,6597953;0;0;0;0;0;29,71426859;25;30;0;0
